"be","are","#NOW","/net/gsb/pmb/out/p40/d0860"
"all","all","#AND","/net/gsb/pmb/out/p40/d0860"
"cannibal","cannibals","#EXX","/net/gsb/pmb/out/p40/d0860"
"here","here","#IST","/net/gsb/pmb/out/p40/d0860"
",",",","#AND","/net/gsb/pmb/out/p40/d0860"
"except","except","#AND","/net/gsb/pmb/out/p40/d0860"
"person","me","#PRO","/net/gsb/pmb/out/p40/d0860"
",",",","#COO","/net/gsb/pmb/out/p40/d0860"
"person","i","#PRO","/net/gsb/pmb/out/p40/d0860"
"be","'m","#ENG","/net/gsb/pmb/out/p40/d0860"
"just","just","#IST","/net/gsb/pmb/out/p40/d0860"
"be","being","#EXX","/net/gsb/pmb/out/p40/d0860"
"eat","eaten","#EXX","/net/gsb/pmb/out/p40/d0860"
".",".","#NIL","/net/gsb/pmb/out/p40/d0860"
"person","i","#PRO","/net/gsb/pmb/out/p40/d0864"
"have","'ve","#ENT","/net/gsb/pmb/out/p40/d0864"
"[Recipient,Asset,Agent]","paid","#NIL","/net/gsb/pmb/out/p40/d0864"
"parking","parking","#REL","/net/gsb/pmb/out/p40/d0864"
"fine","fines","#CON","/net/gsb/pmb/out/p40/d0864"
"a","a","#DIS","/net/gsb/pmb/out/p40/d0864"
"number","number","#CON","/net/gsb/pmb/out/p40/d0864"
"of","of","#AND","/net/gsb/pmb/out/p40/d0864"
"time","times","#CON","/net/gsb/pmb/out/p40/d0864"
"myself","myself","#EMP","/net/gsb/pmb/out/p40/d0864"
".",".","#NIL","/net/gsb/pmb/out/p40/d0864"
"yesterday","yesterday","#TIM","/net/gsb/pmb/out/p40/d0878"
"be","was","#PST","/net/gsb/pmb/out/p40/d0878"
"thursday","thursday","#DOW","/net/gsb/pmb/out/p40/d0878"
".",".","#NIL","/net/gsb/pmb/out/p40/d0878"
"person","my","#HAS","/net/gsb/pmb/out/p40/d0879"
"name","name","#CON","/net/gsb/pmb/out/p40/d0879"
"be","is","#NOW","/net/gsb/pmb/out/p40/d0879"
"tamako","tamako","#EXX","/net/gsb/pmb/out/p40/d0879"
",",",","#NIL","/net/gsb/pmb/out/p40/d0879"
"and","and","#COO","/net/gsb/pmb/out/p40/d0879"
"yours","yours","#HAS","/net/gsb/pmb/out/p40/d0879"
"be","is","#NOW","/net/gsb/pmb/out/p40/d0879"
"?","?","#NIL","/net/gsb/pmb/out/p40/d0879"
"that","that","#DST","/net/gsb/pmb/out/p40/d0888"
"be","'s","#HAS","/net/gsb/pmb/out/p40/d0888"
"one","one","#QUA","/net/gsb/pmb/out/p40/d0888"
"reason","reason","#CON","/net/gsb/pmb/out/p40/d0888"
"why","why","#SUB","/net/gsb/pmb/out/p40/d0888"
"person","i","#PRO","/net/gsb/pmb/out/p40/d0888"
"will","'ll","#FUT","/net/gsb/pmb/out/p40/d0888"
"never","never","#IST","/net/gsb/pmb/out/p40/d0888"
"do","do","#EXX","/net/gsb/pmb/out/p40/d0888"
"it","it","#PRO","/net/gsb/pmb/out/p40/d0888"
"again","again","#IST","/net/gsb/pmb/out/p40/d0888"
".",".","#NIL","/net/gsb/pmb/out/p40/d0888"
"person","i","#PRO","/net/gsb/pmb/out/p40/d0928"
"[Theme,Agent]","think","#NIL","/net/gsb/pmb/out/p40/d0928"
"tom","tom","#PER","/net/gsb/pmb/out/p40/d0928"
"and","and","#AND","/net/gsb/pmb/out/p40/d0928"
"mary","mary","#PER","/net/gsb/pmb/out/p40/d0928"
"be","are","#ENG","/net/gsb/pmb/out/p40/d0928"
"date","dating","#EXX","/net/gsb/pmb/out/p40/d0928"
".",".","#NIL","/net/gsb/pmb/out/p40/d0928"
"person","we","#PRO","/net/gsb/pmb/out/p40/d0974"
"ought","ought","#NEC","/net/gsb/pmb/out/p40/d0974"
"to","to","#SUB","/net/gsb/pmb/out/p40/d0974"
"make","make","#EXS","/net/gsb/pmb/out/p40/d0974"
"the","the","#DEF","/net/gsb/pmb/out/p40/d0974"
"good","best","#TOP","/net/gsb/pmb/out/p40/d0974"
"person","we","#PRO","/net/gsb/pmb/out/p40/d0974"
"can","can","#POS","/net/gsb/pmb/out/p40/d0974"
"of","of","#AND","/net/gsb/pmb/out/p40/d0974"
"the","the","#DEF","/net/gsb/pmb/out/p40/d0974"
"world","world","#CON","/net/gsb/pmb/out/p40/d0974"
",",",","#NIL","/net/gsb/pmb/out/p40/d0974"
"and","and","#COO","/net/gsb/pmb/out/p40/d0974"
"if","if","#IMP","/net/gsb/pmb/out/p40/d0974"
"thing","it","#PRO","/net/gsb/pmb/out/p40/d0974"
"be","is","#NOW","/net/gsb/pmb/out/p40/d0974"
"not","not","#NOT","/net/gsb/pmb/out/p40/d0974"
"so","so","#IST","/net/gsb/pmb/out/p40/d0974"
"good","good","#EXS","/net/gsb/pmb/out/p40/d0974"
"as","as","#SUB","/net/gsb/pmb/out/p40/d0974"
"person","we","#PRO","/net/gsb/pmb/out/p40/d0974"
"wish","wish","#ENS","/net/gsb/pmb/out/p40/d0974"
",",",","#NIL","/net/gsb/pmb/out/p40/d0974"
"after","after","#AND","/net/gsb/pmb/out/p40/d0974"
"all","all","#AND","/net/gsb/pmb/out/p40/d0974"
"thing","it","#PRO","/net/gsb/pmb/out/p40/d0974"
"will","will","#FUT","/net/gsb/pmb/out/p40/d0974"
"still","still","#IST","/net/gsb/pmb/out/p40/d0974"
"be","be","#EXS","/net/gsb/pmb/out/p40/d0974"
"better","better","#COM","/net/gsb/pmb/out/p40/d0974"
"than","than","#AND","/net/gsb/pmb/out/p40/d0974"
"thing","what","#QUE","/net/gsb/pmb/out/p40/d0974"
"these","these","#PRX","/net/gsb/pmb/out/p40/d0974"
"other","others","#ALT","/net/gsb/pmb/out/p40/d0974"
"have","have","#ENT","/net/gsb/pmb/out/p40/d0974"
"make","made","#EXS","/net/gsb/pmb/out/p40/d0974"
"of","of","#AND","/net/gsb/pmb/out/p40/d0974"
"thing","it","#PRO","/net/gsb/pmb/out/p40/d0974"
"in","in","#AND","/net/gsb/pmb/out/p40/d0974"
"all","all","#AND","/net/gsb/pmb/out/p40/d0974"
"these","these","#PRX","/net/gsb/pmb/out/p40/d0974"
"age","ages","#CON","/net/gsb/pmb/out/p40/d0974"
".",".","#NIL","/net/gsb/pmb/out/p40/d0974"
"galaxy","galaxy","#PER","/net/gsb/pmb/out/p40/d1019"
"y","y","#CON","/net/gsb/pmb/out/p40/d1019"
"freeze","freezes","#NOW","/net/gsb/pmb/out/p40/d1019"
"a","a","#DIS","/net/gsb/pmb/out/p40/d1019"
"lot","lot","#CON","/net/gsb/pmb/out/p40/d1019"
"[Time]",",","#APP","/net/gsb/pmb/out/p40/d1019"
"what","what","#QUE","/net/gsb/pmb/out/p40/d1019"
"can","can","#POS","/net/gsb/pmb/out/p40/d1019"
"person","i","#PRO","/net/gsb/pmb/out/p40/d1019"
"[Patient]","do","#ESN","/net/gsb/pmb/out/p40/d1019"
"?","?","#NIL","/net/gsb/pmb/out/p40/d1019"
"[Time]","clear","#PST","/net/gsb/pmb/out/p40/d1019"
"the","the","#DEF","/net/gsb/pmb/out/p40/d1019"
"ram.","ram.","#NIL","/net/gsb/pmb/out/p40/d1019"
"then","then","#AND","/net/gsb/pmb/out/p40/d1019"
"[Recipient,Topic,Agent]","in","#AND","/net/gsb/pmb/out/p40/d1019"
"settings","settings","#CON","/net/gsb/pmb/out/p40/d1019"
"[Time]",",","#APP","/net/gsb/pmb/out/p40/d1019"
"click","click","#CON","/net/gsb/pmb/out/p40/d1019"
"on","on","#AND","/net/gsb/pmb/out/p40/d1019"
"application","applications","#CON","/net/gsb/pmb/out/p40/d1019"
"then","then","#IST","/net/gsb/pmb/out/p40/d1019"
"stop","stop","#EXX","/net/gsb/pmb/out/p40/d1019"
"every","every","#AND","/net/gsb/pmb/out/p40/d1019"
"run","running","#EVN","/net/gsb/pmb/out/p40/d1019"
"application","application","#CON","/net/gsb/pmb/out/p40/d1019"
",",",","#NIL","/net/gsb/pmb/out/p40/d1019"
"except","except","#NOT","/net/gsb/pmb/out/p40/d1019"
"the","the","#DEF","/net/gsb/pmb/out/p40/d1019"
"one","ones","#CON","/net/gsb/pmb/out/p40/d1019"
"be","being","#EXX","/net/gsb/pmb/out/p40/d1019"
"[Asset,Agent]","used","#EXX","/net/gsb/pmb/out/p40/d1019"
".",".","#NIL","/net/gsb/pmb/out/p40/d1019"
"the","the","#DEF","/net/gsb/pmb/out/p40/d1081"
"company","company","#CON","/net/gsb/pmb/out/p40/d1081"
"'s","'s","#HAS","/net/gsb/pmb/out/p40/d1081"
"board","board","#ORG","/net/gsb/pmb/out/p40/d1081"
"of","of","#AND","/net/gsb/pmb/out/p40/d1081"
"management","management","#ORG","/net/gsb/pmb/out/p40/d1081"
"decide","decided","#ESP","/net/gsb/pmb/out/p40/d1081"
"on","on","#AND","/net/gsb/pmb/out/p40/d1081"
"monday","monday","#DOW","/net/gsb/pmb/out/p40/d1081"
"to","to","#SUB","/net/gsb/pmb/out/p40/d1081"
"introduce","introduce","#EXX","/net/gsb/pmb/out/p40/d1081"
"the","the","#DEF","/net/gsb/pmb/out/p40/d1081"
"city~plus","city~plus","#CON","/net/gsb/pmb/out/p40/d1081"
"and","and","#AND","/net/gsb/pmb/out/p40/d1081"
"city~weekend","city~weekend","#DEF","/net/gsb/pmb/out/p40/d1081"
"offer","offers","#CON","/net/gsb/pmb/out/p40/d1081"
".",".","#NIL","/net/gsb/pmb/out/p40/d1081"
"the","the","#DEF","/net/gsb/pmb/out/p40/d1204"
"estimated","estimated","#IST","/net/gsb/pmb/out/p40/d1204"
"land","land","#REL","/net/gsb/pmb/out/p40/d1204"
"contamination","contamination","#CON","/net/gsb/pmb/out/p40/d1204"
"for","for","#AND","/net/gsb/pmb/out/p40/d1204"
"this","this","#PRX","/net/gsb/pmb/out/p40/d1204"
"plutonium","plutonium","#CON","/net/gsb/pmb/out/p40/d1204"
"accident","accident","#CON","/net/gsb/pmb/out/p40/d1204"
"be","is","#NOW","/net/gsb/pmb/out/p40/d1204"
"on","on","#AND","/net/gsb/pmb/out/p40/d1204"
"the","the","#DEF","/net/gsb/pmb/out/p40/d1204"
"order","order","#CON","/net/gsb/pmb/out/p40/d1204"
"of","of","#AND","/net/gsb/pmb/out/p40/d1204"
"2000","2,000","#QUC","/net/gsb/pmb/out/p40/d1204"
"sq.","sq.","#IST","/net/gsb/pmb/out/p40/d1204"
"km","km","#UOM","/net/gsb/pmb/out/p40/d1204"
".",".","#NIL","/net/gsb/pmb/out/p40/d1204"
"that","that","#DST","/net/gsb/pmb/out/p40/d1204"
"be","is","#NOW","/net/gsb/pmb/out/p40/d1204"
"roughly","roughly","#IST","/net/gsb/pmb/out/p40/d1204"
"equivalent","equivalent","#EXS","/net/gsb/pmb/out/p40/d1204"
"to","to","#AND","/net/gsb/pmb/out/p40/d1204"
"a","a","#DIS","/net/gsb/pmb/out/p40/d1204"
"square","square","#CON","/net/gsb/pmb/out/p40/d1204"
"about","about","#INT","/net/gsb/pmb/out/p40/d1204"
"27","27","#DOM","/net/gsb/pmb/out/p40/d1204"
"mile","miles","#CON","/net/gsb/pmb/out/p40/d1204"
"on","on","#AND","/net/gsb/pmb/out/p40/d1204"
"a","a","#DIS","/net/gsb/pmb/out/p40/d1204"
"side","side","#CON","/net/gsb/pmb/out/p40/d1204"
".",".","#NIL","/net/gsb/pmb/out/p40/d1204"
"state","state","#ORG","/net/gsb/pmb/out/p40/d1232"
"premier","premier","#ORG","/net/gsb/pmb/out/p40/d1232"
"erwin","erwin","#ORG","/net/gsb/pmb/out/p40/d1232"
"teufel","teufel","#NIL","/net/gsb/pmb/out/p40/d1232"
"announce","announced","#PST","/net/gsb/pmb/out/p40/d1232"
"day","today","#NOW","/net/gsb/pmb/out/p40/d1232"
"in","in","#AND","/net/gsb/pmb/out/p40/d1232"
"stuttgart","stuttgart","#GEO","/net/gsb/pmb/out/p40/d1232"
"that","that","#SUB","/net/gsb/pmb/out/p40/d1232"
"the","the","#DEF","/net/gsb/pmb/out/p40/d1232"
"coalition","coalition","#REL","/net/gsb/pmb/out/p40/d1232"
"agreement","agreement","#CON","/net/gsb/pmb/out/p40/d1232"
"between","between","#AND","/net/gsb/pmb/out/p40/d1232"
"cdu","cdu","#CON","/net/gsb/pmb/out/p40/d1232"
"and","and","#AND","/net/gsb/pmb/out/p40/d1232"
"fdp","fdp","#CON","/net/gsb/pmb/out/p40/d1232"
"in","in","#AND","/net/gsb/pmb/out/p40/d1232"
"baden-wuerttemberg","baden-wuerttemberg","#CON","/net/gsb/pmb/out/p40/d1232"
"should","should","#NEC","/net/gsb/pmb/out/p40/d1232"
"be","be","#EXS","/net/gsb/pmb/out/p40/d1232"
"finalize","finalized","#EXS","/net/gsb/pmb/out/p40/d1232"
"by","by","#AND","/net/gsb/pmb/out/p40/d1232"
"next","next","#IST","/net/gsb/pmb/out/p40/d1232"
"thursday","thursday","#DOW","/net/gsb/pmb/out/p40/d1232"
".",".","#NIL","/net/gsb/pmb/out/p40/d1232"
"both","both","#DEF","/net/gsb/pmb/out/p40/d1432"
"tom","tom","#ORG","/net/gsb/pmb/out/p40/d1432"
"and","and","#AND","/net/gsb/pmb/out/p40/d1432"
"mary","mary","#PER","/net/gsb/pmb/out/p40/d1432"
"be","were","#PST","/net/gsb/pmb/out/p40/d1432"
"[Theme]","drunk","#IST","/net/gsb/pmb/out/p40/d1432"
".",".","#NIL","/net/gsb/pmb/out/p40/d1432"
"mary","mary","#PER","/net/gsb/pmb/out/p40/d1466"
"enjoy","enjoyed","#PST","/net/gsb/pmb/out/p40/d1466"
"herself","herself","#REF","/net/gsb/pmb/out/p40/d1466"
".",".","#NIL","/net/gsb/pmb/out/p40/d1466"
"later","later","#IST","/net/gsb/pmb/out/p40/d1578"
",",",","#NIL","/net/gsb/pmb/out/p40/d1578"
"i","i","#PRO","/net/gsb/pmb/out/p40/d1578"
"[Theme,Agent]","found","#EPS","/net/gsb/pmb/out/p40/d1578"
"[Manner]","out","#IST","/net/gsb/pmb/out/p40/d1578"
"his","his","#HAS","/net/gsb/pmb/out/p40/d1578"
"[Theme]","real","#IST","/net/gsb/pmb/out/p40/d1578"
"name","name","#CON","/net/gsb/pmb/out/p40/d1578"
"be","was","#PST","/net/gsb/pmb/out/p40/d1578"
"tom","tom","#PER","/net/gsb/pmb/out/p40/d1578"
".",".","#NIL","/net/gsb/pmb/out/p40/d1578"
"how","how","#AND","/net/gsb/pmb/out/p40/d1614"
"do","do","#NOW","/net/gsb/pmb/out/p40/d1614"
"person","you","#PRO","/net/gsb/pmb/out/p40/d1614"
"know","know","#EXS","/net/gsb/pmb/out/p40/d1614"
"tom","tom","#PER","/net/gsb/pmb/out/p40/d1614"
"like","likes","#NOW","/net/gsb/pmb/out/p40/d1614"
"mary","mary","#PER","/net/gsb/pmb/out/p40/d1614"
"?","?","#QUE","/net/gsb/pmb/out/p40/d1614"
"person","we","#PRO","/net/gsb/pmb/out/p40/d1665"
"be","'re","#NOW","/net/gsb/pmb/out/p40/d1665"
"all","all","#AND","/net/gsb/pmb/out/p40/d1665"
"here","here","#IST","/net/gsb/pmb/out/p40/d1665"
"except","except","#AND","/net/gsb/pmb/out/p40/d1665"
"for","for","#AND","/net/gsb/pmb/out/p40/d1665"
"male","him","#PRO","/net/gsb/pmb/out/p40/d1665"
".",".","#NIL","/net/gsb/pmb/out/p40/d1665"
"walk","walking","#EXX","/net/gsb/pmb/out/p40/d1711"
"in","in","#AND","/net/gsb/pmb/out/p40/d1711"
"the","the","#DEF","/net/gsb/pmb/out/p40/d1711"
"park","park","#CON","/net/gsb/pmb/out/p40/d1711"
",",",","#NIL","/net/gsb/pmb/out/p40/d1711"
"person","i","#PRO","/net/gsb/pmb/out/p40/d1711"
"meet","met","#PST","/net/gsb/pmb/out/p40/d1711"
"a","a","#DIS","/net/gsb/pmb/out/p40/d1711"
"friend","friend","#CON","/net/gsb/pmb/out/p40/d1711"
"of","of","#AND","/net/gsb/pmb/out/p40/d1711"
"mine","mine","#HAS","/net/gsb/pmb/out/p40/d1711"
".",".","#NIL","/net/gsb/pmb/out/p40/d1711"
"be","is","#NOW","/net/gsb/pmb/out/p40/d1908"
"not","n't","#NOT","/net/gsb/pmb/out/p40/d1908"
"that","that","#DST","/net/gsb/pmb/out/p40/d1908"
"theirs","theirs","#PRO","/net/gsb/pmb/out/p40/d1908"
"?","?","#NIL","/net/gsb/pmb/out/p40/d1908"
"person","my","#HAS","/net/gsb/pmb/out/p40/d1937"
"income","income","#CON","/net/gsb/pmb/out/p40/d1937"
"be","is","#NOW","/net/gsb/pmb/out/p40/d1937"
"twice","twice","#QUA","/net/gsb/pmb/out/p40/d1937"
"as","as","#AND","/net/gsb/pmb/out/p40/d1937"
"large","large","#IST","/net/gsb/pmb/out/p40/d1937"
"as","as","#SUB","/net/gsb/pmb/out/p40/d1937"
"yours","yours","#HAS","/net/gsb/pmb/out/p40/d1937"
"be","is","#NOW","/net/gsb/pmb/out/p40/d1937"
".",".","#NIL","/net/gsb/pmb/out/p40/d1937"
"person","they","#PRO","/net/gsb/pmb/out/p40/d1951"
"fine","fined","#PST","/net/gsb/pmb/out/p40/d1951"
"male","him","#PRO","/net/gsb/pmb/out/p40/d1951"
"5000","5,000","#QUC","/net/gsb/pmb/out/p40/d1951"
"yen","yen","#CON","/net/gsb/pmb/out/p40/d1951"
"for","for","#UOM","/net/gsb/pmb/out/p40/d1951"
"illegal","illegal","#IST","/net/gsb/pmb/out/p40/d1951"
"parking","parking","#CON","/net/gsb/pmb/out/p40/d1951"
".",".","#NIL","/net/gsb/pmb/out/p40/d1951"
"this","this","#PRX","/net/gsb/pmb/out/p40/d1979"
"transaction","transaction","#CON","/net/gsb/pmb/out/p40/d1979"
"be","was","#PST","/net/gsb/pmb/out/p40/d1979"
"carry","carried","#EXS","/net/gsb/pmb/out/p40/d1979"
"out","out","#IST","/net/gsb/pmb/out/p40/d1979"
"in","in","#AND","/net/gsb/pmb/out/p40/d1979"
"yen","yen","#CON","/net/gsb/pmb/out/p40/d1979"
",",",","#UOM","/net/gsb/pmb/out/p40/d1979"
"rather","rather","#AND","/net/gsb/pmb/out/p40/d1979"
"than","than","#NOT","/net/gsb/pmb/out/p40/d1979"
"us","us","#GEO","/net/gsb/pmb/out/p40/d1979"
"dollar","dollars","#CON","/net/gsb/pmb/out/p40/d1979"
".",".","#NIL","/net/gsb/pmb/out/p40/d1979"
"person","we","#PRO","/net/gsb/pmb/out/p40/d2041"
"have","have","#ENT","/net/gsb/pmb/out/p40/d2041"
"really","really","#IST","/net/gsb/pmb/out/p40/d2041"
"thing","everything","#AND","/net/gsb/pmb/out/p40/d2041"
"in","in","#AND","/net/gsb/pmb/out/p40/d2041"
"common","common","#EXS","/net/gsb/pmb/out/p40/d2041"
"with","with","#AND","/net/gsb/pmb/out/p40/d2041"
"america","america","#ORG","/net/gsb/pmb/out/p40/d2041"
"nowadays","nowadays","#NIL","/net/gsb/pmb/out/p40/d2041"
"except","except","#NOT","/net/gsb/pmb/out/p40/d2041"
",",",","#AND","/net/gsb/pmb/out/p40/d2041"
"of","of","#AND","/net/gsb/pmb/out/p40/d2041"
"course","course","#CON","/net/gsb/pmb/out/p40/d2041"
",",",","#AND","/net/gsb/pmb/out/p40/d2041"
"language","language","#CON","/net/gsb/pmb/out/p40/d2041"
".",".","#NIL","/net/gsb/pmb/out/p40/d2041"
"let","let","#FUT","/net/gsb/pmb/out/p40/d2113"
"'s","'s","#HAS","/net/gsb/pmb/out/p40/d2113"
"get","get","#FUT","/net/gsb/pmb/out/p40/d2113"
"go","going","#FUT","/net/gsb/pmb/out/p40/d2113"
".",".","#NIL","/net/gsb/pmb/out/p40/d2113"
"tsez","tsez","#CON","/net/gsb/pmb/out/p40/d2162"
"have","has","#ENS","/net/gsb/pmb/out/p40/d2162"
"126","one~hundred~twenty-six","#QUC","/net/gsb/pmb/out/p40/d2162"
"case","cases","#CON","/net/gsb/pmb/out/p40/d2162"
".",".","#NIL","/net/gsb/pmb/out/p40/d2162"
"the","the","#DEF","/net/gsb/pmb/out/p40/d2189"
"train","train","#CON","/net/gsb/pmb/out/p40/d2189"
"depart","departs","#EFS","/net/gsb/pmb/out/p40/d2189"
"here","here","#IST","/net/gsb/pmb/out/p40/d2189"
"at","at","#REL","/net/gsb/pmb/out/p40/d2189"
"09:00","9:00~a.m.","#CLO","/net/gsb/pmb/out/p40/d2189"
"this","this","#PRX","/net/gsb/pmb/out/p40/d2245"
"weekend","weekend","#REL","/net/gsb/pmb/out/p40/d2245"
"tom","tom","#PER","/net/gsb/pmb/out/p40/d2245"
"and","and","#AND","/net/gsb/pmb/out/p40/d2245"
"mary","mary","#PER","/net/gsb/pmb/out/p40/d2245"
"plan","plan","#ENS","/net/gsb/pmb/out/p40/d2245"
"to","to","#SUB","/net/gsb/pmb/out/p40/d2245"
"go","go","#EXS","/net/gsb/pmb/out/p40/d2245"
"on","on","#AND","/net/gsb/pmb/out/p40/d2245"
"a","a","#DIS","/net/gsb/pmb/out/p40/d2245"
"double","double","#IST","/net/gsb/pmb/out/p40/d2245"
"date","date","#CON","/net/gsb/pmb/out/p40/d2245"
"with","with","#AND","/net/gsb/pmb/out/p40/d2245"
"john","john","#PER","/net/gsb/pmb/out/p40/d2245"
"and","and","#AND","/net/gsb/pmb/out/p40/d2245"
"alice","alice","#GEO","/net/gsb/pmb/out/p40/d2245"
".",".","#NIL","/net/gsb/pmb/out/p40/d2245"
"5","klava","#0","/net/gsb/pmb/out/p40/d2253"
"[Theme,Agent]","pulled","#PST","/net/gsb/pmb/out/p40/d2253"
"22","everybody","#13","/net/gsb/pmb/out/p40/d2253"
"22","'s","#HAS","/net/gsb/pmb/out/p40/d2253"
"25","leg","#CON","/net/gsb/pmb/out/p40/d2253"
"[Theme]",".","#NIL","/net/gsb/pmb/out/p40/d2253"
"tom","tom","#PER","/net/gsb/pmb/out/p40/d2464"
"be","is","#NOW","/net/gsb/pmb/out/p40/d2464"
"a","a","#DIS","/net/gsb/pmb/out/p40/d2464"
"buddy","buddy","#CON","/net/gsb/pmb/out/p40/d2464"
"of","of","#AND","/net/gsb/pmb/out/p40/d2464"
"mine","mine","#HAS","/net/gsb/pmb/out/p40/d2464"
".",".","#NIL","/net/gsb/pmb/out/p40/d2464"
"france","french","#france","/net/gsb/pmb/out/p40/d2537"
"be","is","#NOW","/net/gsb/pmb/out/p40/d2537"
"definitely","definitely","#NEC","/net/gsb/pmb/out/p40/d2537"
"not","not","#NOT","/net/gsb/pmb/out/p40/d2537"
"the","the","#DEF","/net/gsb/pmb/out/p40/d2537"
"easiest","easiest","#GPE","/net/gsb/pmb/out/p40/d2537"
"language","language","#CON","/net/gsb/pmb/out/p40/d2537"
"to","to","#SUB","/net/gsb/pmb/out/p40/d2537"
"learn","learn","#EXS","/net/gsb/pmb/out/p40/d2537"
".",".","#NIL","/net/gsb/pmb/out/p40/d2537"
"speaker","i","#PRO","/net/gsb/pmb/out/p40/d2716"
"have","have","#ENT","/net/gsb/pmb/out/p40/d2716"
"be","been","#EXS","/net/gsb/pmb/out/p40/d2716"
"here","here","#IST","/net/gsb/pmb/out/p40/d2716"
"since","since","#AND","/net/gsb/pmb/out/p40/d2716"
"05:00","five~o'clock","#CLO","/net/gsb/pmb/out/p40/d2716"
".",".","#NIL","/net/gsb/pmb/out/p40/d2716"
"1",""","#0","/net/gsb/pmb/out/p40/d2840"
"2","i","#1","/net/gsb/pmb/out/p40/d2840"
"7","just","#3","/net/gsb/pmb/out/p40/d2840"
"12","love","#8","/net/gsb/pmb/out/p40/d2840"
"19","double","#13","/net/gsb/pmb/out/p40/d2840"
"29","negatives","#20","/net/gsb/pmb/out/p40/d2840"
"30",",","#29","/net/gsb/pmb/out/p40/d2840"
"34","tom","#31","/net/gsb/pmb/out/p40/d2840"
"35","!","#34","/net/gsb/pmb/out/p40/d2840"
"36",""","#35","/net/gsb/pmb/out/p40/d2840"
"-","-","#NIL","/net/gsb/pmb/out/p40/d2840"
""",""","#NIL","/net/gsb/pmb/out/p40/d2840"
